지점,일시(UTC),기압(hPa),고도(gpm),기온(°C),이슬점온도(°C),풍향(deg),풍속(knot)
47102,2019-07-21 12:00,250,10960,-37.9,-65.9,305,63
47102,2019-07-21 12:00,300,9690,-30.7,-43.7,280,53
47102,2019-07-21 12:00,400,7570,-13.7,-53.7,300,45
47102,2019-07-21 12:00,500,5850,-1.3,-48.3,290,33
47102,2019-07-21 12:00,700,3101,9,7.5,320,10
47102,2019-07-21 12:00,850,1453,19.6,13.6,320,13
47102,2019-07-21 12:00,925,722,21.6,19.1,280,8
47102,2019-07-21 12:00,1000,38,,,,
47102,2019-07-22 00:00,20,26920,-51.1,-75.1,90,39
47102,2019-07-22 00:00,30,24290,-53.9,-75.9,70,32
47102,2019-07-22 00:00,50,21040,-59.9,-78.9,95,24
47102,2019-07-22 00:00,70,18960,-65.3,-82.3,75,23
47102,2019-07-22 00:00,100,16810,-69.1,-84.1,350,10
47102,2019-07-22 00:00,150,14340,-61.5,-77.5,315,42
47102,2019-07-22 00:00,200,12500,-49.9,-65.9,320,63
47102,2019-07-22 00:00,250,11010,-38.9,-47.9,320,58
47102,2019-07-22 00:00,300,9730,-29.3,-39.3,295,29
47102,2019-07-22 00:00,400,7600,-12.7,-33.7,300,32
47102,2019-07-22 00:00,500,5860,-2.3,-35.3,315,29
47102,2019-07-22 00:00,700,3123,10.4,-5.6,345,15
47102,2019-07-22 00:00,850,1478,20.8,10.8,300,12
47102,2019-07-22 00:00,925,741,24.4,14.4,285,17
47102,2019-07-22 00:00,1000,57,23.2,20.3,165,3
47102,2019-07-22 12:00,10,31410,-42.7,-78.7,80,41
47102,2019-07-22 12:00,20,26810,-49.7,-74.7,75,31
47102,2019-07-22 12:00,30,24180,-54.9,-68.9,95,25
47102,2019-07-22 12:00,50,20970,-62.7,-67.7,80,24
47102,2019-07-22 12:00,70,18930,-69.3,-72.8,40,16
47102,2019-07-22 12:00,100,16810,-70.1,-73.2,345,17
47102,2019-07-22 12:00,150,14360,-61.9,-65.5,355,40
47102,2019-07-22 12:00,200,12540,-49.9,-52.8,315,49
47102,2019-07-22 12:00,250,11040,-36.3,-39,305,47
47102,2019-07-22 12:00,300,9750,-26.1,-28.4,300,34
47102,2019-07-22 12:00,400,7600,-14.1,-25.1,285,33
47102,2019-07-22 12:00,500,5870,-.7,-16.7,265,17
47102,2019-07-22 12:00,700,3122,11.4,-.6,50,17
47102,2019-07-22 12:00,850,1467,21.2,11.2,210,9
47102,2019-07-22 12:00,925,728,24.6,17.6,210,11
47102,2019-07-22 12:00,1000,43,,,,
47102,2019-07-23 00:00,20,26930,-48.9,-73.9,85,33
47102,2019-07-23 00:00,30,24290,-52.9,-75.9,80,21
47102,2019-07-23 00:00,50,21040,-60.3,-78.3,90,29
47102,2019-07-23 00:00,70,18970,-68.1,-81.1,70,22
47102,2019-07-23 00:00,100,16850,-70.9,-81.9,50,19
47102,2019-07-23 00:00,150,14410,-60.3,-72.3,355,19
47102,2019-07-23 00:00,200,12560,-48.3,-55.3,315,49
47102,2019-07-23 00:00,250,11050,-35.5,-42.5,305,25
47102,2019-07-23 00:00,300,9750,-25.7,-31.7,285,25
47102,2019-07-23 00:00,400,7600,-11.1,-16.1,270,18
47102,2019-07-23 00:00,500,5850,-1.3,-27.3,280,19
47102,2019-07-23 00:00,700,3111,11.6,-6.4,160,18
47102,2019-07-23 00:00,850,1461,18,16.8,190,19
47102,2019-07-23 00:00,925,728,21.8,20.5,190,18
47102,2019-07-23 00:00,1000,47,21,21,140,7
47102,2019-07-23 12:00,10,31470,-41.1,-77.1,105,35
47102,2019-07-23 12:00,20,26840,-50.1,-83.1,75,39
47102,2019-07-23 12:00,30,24220,-52.3,-80.3,80,26
47102,2019-07-23 12:00,50,20990,-60.3,-76.3,70,27
47102,2019-07-23 12:00,70,18930,-68.3,-78.3,80,23
47102,2019-07-23 12:00,100,16830,-72.9,-80.9,335,14
47102,2019-07-23 12:00,150,14390,-60.9,-69.9,315,18
47102,2019-07-23 12:00,200,12550,-47.1,-56.1,285,35
47102,2019-07-23 12:00,250,11040,-34.9,-38,285,25
47102,2019-07-23 12:00,300,9740,-25.3,-28.7,305,40
47102,2019-07-23 12:00,400,7590,-11.9,-15.1,310,26
47102,2019-07-23 12:00,500,5840,-1.5,-2.7,290,19
47102,2019-07-23 12:00,700,3094,12.8,5.8,265,16
47102,2019-07-23 12:00,850,1433,18.6,14,210,12
47102,2019-07-23 12:00,925,701,21.8,20.4,185,17
47102,2019-07-23 12:00,1000,19,,,,
47102,2019-07-24 00:00,100,,,,,
47102,2019-07-24 00:00,700,3096,12,9.2,265,7
47102,2019-07-24 00:00,850,1451,18.8,18.8,200,23
47102,2019-07-24 00:00,925,717,22,21.6,210,20
47102,2019-07-24 00:00,1000,33,,,,
47102,2019-07-24 12:00,10,31500,-42.5,-78.5,75,42
47102,2019-07-24 12:00,20,26870,-47.9,-81.9,85,37
47102,2019-07-24 12:00,30,24240,-53.9,-85.9,95,19
47102,2019-07-24 12:00,50,21020,-60.9,-78.9,105,19
47102,2019-07-24 12:00,70,18950,-67.5,-79.5,60,12
47102,2019-07-24 12:00,100,16830,-70.1,-80.1,280,11
47102,2019-07-24 12:00,150,14390,-61.3,-74.3,290,43
47102,2019-07-24 12:00,200,12550,-45.9,-64.9,275,54
47102,2019-07-24 12:00,250,11030,-36.5,-50.5,270,43
47102,2019-07-24 12:00,300,9740,-26.5,-40.5,305,48
47102,2019-07-24 12:00,400,7600,-13.1,-25.1,295,28
47102,2019-07-24 12:00,500,5860,-1.3,-38.3,300,22
47102,2019-07-24 12:00,700,3102,12.6,-8.4,245,12
47102,2019-07-24 12:00,850,1446,19.2,18,205,8
47102,2019-07-24 12:00,925,710,22.6,21.6,170,12
47102,2019-07-24 12:00,1000,26,,,,
47102,2019-07-25 00:00,20,27010,-48.3,-82.3,75,33
47102,2019-07-25 00:00,30,24350,-51.9,-84.9,115,20
47102,2019-07-25 00:00,50,21090,-60.7,-90.7,90,18
47102,2019-07-25 00:00,70,19000,-65.1,-84.1,90,10
47102,2019-07-25 00:00,100,16850,-70.3,-81.3,225,15
47102,2019-07-25 00:00,150,14410,-60.5,-70.5,280,49
47102,2019-07-25 00:00,200,12560,-48.1,-58.1,270,57
47102,2019-07-25 00:00,250,11050,-37.3,-45.3,280,43
47102,2019-07-25 00:00,300,9750,-26.5,-40.5,255,34
47102,2019-07-25 00:00,400,7610,-12.3,-20.3,235,35
47102,2019-07-25 00:00,500,5870,-.5,-13.5,240,28
47102,2019-07-25 00:00,700,3119,12.4,-5.6,10,1
47102,2019-07-25 00:00,850,1459,20.2,16.7,270,3
47102,2019-07-25 00:00,925,723,22.6,21.1,150,11
47102,2019-07-25 00:00,1000,39,,,,
47102,2019-07-25 06:00,20,27040,-46.3,-80.3,90,33
47102,2019-07-25 06:00,30,24380,-53.7,-82.7,70,23
47102,2019-07-25 06:00,50,21120,-59.1,-84.1,110,17
47102,2019-07-25 06:00,70,19030,-65.5,-81.5,180,7
47102,2019-07-25 06:00,100,16870,-69.3,-79.3,250,24
47102,2019-07-25 06:00,150,14420,-61.9,-71.9,265,54
47102,2019-07-25 06:00,200,12570,-48.5,-60.5,275,47
47102,2019-07-25 06:00,250,11060,-35.3,-50.3,250,42
47102,2019-07-25 06:00,300,9760,-24.9,-36.9,230,40
47102,2019-07-25 06:00,400,7610,-11.9,-19.9,245,31
47102,2019-07-25 06:00,500,5870,-2.5,-8.5,245,28
47102,2019-07-25 06:00,700,3120,13,-6,225,9
47102,2019-07-25 06:00,850,1458,21.2,15.2,180,5
47102,2019-07-25 06:00,925,720,23.2,21.2,170,7
47102,2019-07-25 06:00,1000,33,,,,
47102,2019-07-25 12:00,10,31490,-42.3,-78.3,75,53
47102,2019-07-25 12:00,20,26870,-47.1,-81.1,90,31
47102,2019-07-25 12:00,30,24240,-54.3,-86.3,90,30
47102,2019-07-25 12:00,50,21010,-59.3,-82.3,75,17
47102,2019-07-25 12:00,70,18930,-67.1,-80.1,115,6
47102,2019-07-25 12:00,100,16800,-71.3,-80.3,265,22
47102,2019-07-25 12:00,150,14360,-61.9,-72.9,260,60
47102,2019-07-25 12:00,200,12520,-47.9,-59.9,265,57
47102,2019-07-25 12:00,250,11010,-35.3,-48.3,255,38
47102,2019-07-25 12:00,300,9720,-27.1,-28.7,265,36
47102,2019-07-25 12:00,400,7580,-12.7,-15.3,255,28
47102,2019-07-25 12:00,500,5840,-3.5,-4,255,20
47102,2019-07-25 12:00,700,3101,11.6,4.6,240,16
47102,2019-07-25 12:00,850,1447,19.2,18,200,14
47102,2019-07-25 12:00,925,710,23.2,21.9,135,10
47102,2019-07-25 12:00,1000,25,,,,
47102,2019-07-25 18:00,70,18930,-66.1,-73.1,30,15
47102,2019-07-25 18:00,100,16800,-70.5,-75.5,250,12
47102,2019-07-25 18:00,150,14360,-62.1,-69.1,280,56
47102,2019-07-25 18:00,200,12530,-48.3,-56.3,270,38
47102,2019-07-25 18:00,250,11020,-34.9,-38.5,270,27
47102,2019-07-25 18:00,300,9720,-26.1,-32.1,260,32
47102,2019-07-25 18:00,400,7570,-12.1,-14.4,230,31
47102,2019-07-25 18:00,500,5840,-3.1,-4.1,235,31
47102,2019-07-25 18:00,700,3090,11,10,220,29
47102,2019-07-25 18:00,850,1441,19.8,13.8,285,29
47102,2019-07-25 18:00,925,708,23.4,15.4,295,18
47102,2019-07-25 18:00,1000,24,,,,
47102,2019-07-26 00:00,20,26950,-46.3,-69.3,115,31
47102,2019-07-26 00:00,30,24290,-54.3,-71.3,80,33
47102,2019-07-26 00:00,50,21050,-59.7,-74.7,130,13
47102,2019-07-26 00:00,70,18970,-65.9,-77.9,125,12
47102,2019-07-26 00:00,100,16830,-70.9,-81.9,255,14
47102,2019-07-26 00:00,150,14380,-61.5,-74.5,270,33
47102,2019-07-26 00:00,200,12540,-48.3,-63.3,250,40
47102,2019-07-26 00:00,250,11020,-35.1,-54.1,245,40
47102,2019-07-26 00:00,300,9720,-24.9,-31.9,230,43
47102,2019-07-26 00:00,400,7580,-13.3,-15.4,245,40
47102,2019-07-26 00:00,500,5840,-3.5,-3.5,260,37
47102,2019-07-26 00:00,700,3098,11.2,.2,350,14
47102,2019-07-26 00:00,850,1451,19.6,16,345,9
47102,2019-07-26 00:00,925,716,22.2,19.9,290,5
47102,2019-07-26 00:00,1000,33,,,,
47102,2019-07-26 06:00,20,27270,-44.5,-79.5,70,33
47102,2019-07-26 06:00,30,24580,-48.7,-82.7,105,26
47102,2019-07-26 06:00,50,21260,-56.1,-87.1,80,22
47102,2019-07-26 06:00,70,19140,-62.3,-88.3,70,2
47102,2019-07-26 06:00,100,16950,-65.7,-86.7,280,19
47102,2019-07-26 06:00,150,14450,-57.3,-80.3,260,31
47102,2019-07-26 06:00,200,12570,-45.1,-72.1,260,42
47102,2019-07-26 06:00,250,11050,-34.3,-71.3,265,50
47102,2019-07-26 06:00,300,9750,-24.5,-66.5,255,42
47102,2019-07-26 06:00,400,7590,-10.9,-56.9,255,42
47102,2019-07-26 06:00,500,5850,-3.3,-34.3,290,33
47102,2019-07-26 06:00,700,3109,12,-1,305,8
47102,2019-07-26 06:00,850,1451,20.6,15.6,305,5
47102,2019-07-26 06:00,925,715,23.2,18.8,115,3
47102,2019-07-26 06:00,1000,29,,,,
47102,2019-07-26 12:00,100,16830,-72.3,-99.3,285,24
47102,2019-07-26 12:00,150,14380,-59.5,-84.5,265,37
47102,2019-07-26 12:00,200,12530,-47.3,-68.3,275,52
47102,2019-07-26 12:00,250,11010,-35.7,-57.7,265,54
47102,2019-07-26 12:00,300,9720,-25.5,-42.5,255,56
47102,2019-07-26 12:00,400,7580,-12.3,-58.3,275,45
47102,2019-07-26 12:00,500,5850,-3.7,-32.7,320,19
47102,2019-07-26 12:00,700,3106,12.6,-.4,360,17
47102,2019-07-26 12:00,850,1452,20,15.7,10,7
47102,2019-07-26 12:00,925,716,23.8,19.6,110,8
47102,2019-07-26 12:00,1000,29,,,,
47102,2019-07-26 18:00,100,16820,-70.1,-97.1,305,24
47102,2019-07-26 18:00,150,14360,-58.7,-89.7,285,37
47102,2019-07-26 18:00,200,12510,-46.7,-76.7,285,50
47102,2019-07-26 18:00,250,10990,-35.9,-73.9,275,40
47102,2019-07-26 18:00,300,9700,-27.3,-68.3,270,36
47102,2019-07-26 18:00,400,7580,-15.7,-49.7,260,8
47102,2019-07-26 18:00,500,5850,-4.3,-34.3,245,12
47102,2019-07-26 18:00,700,3114,11.8,-5.2,30,15
47102,2019-07-26 18:00,850,1459,20,15.3,40,6
47102,2019-07-26 18:00,925,723,22.4,19.7,75,8
47102,2019-07-26 18:00,1000,42,,,,
47102,2019-07-27 00:00,20,26960,-47.9,-81.9,95,36
47102,2019-07-27 00:00,30,24290,-53.3,-85.3,90,33
47102,2019-07-27 00:00,50,21050,-59.1,-89.1,75,20
47102,2019-07-27 00:00,70,18980,-65.1,-94.1,135,11
47102,2019-07-27 00:00,100,16850,-71.9,-98.9,295,18
47102,2019-07-27 00:00,150,14400,-59.7,-89.7,280,34
47102,2019-07-27 00:00,200,12540,-46.3,-80.3,280,36
47102,2019-07-27 00:00,250,11020,-35.1,-73.1,285,38
47102,2019-07-27 00:00,300,9730,-27.3,-68.3,255,32
47102,2019-07-27 00:00,400,7600,-14.5,-43.5,280,17
47102,2019-07-27 00:00,500,5870,-3.3,-36.3,245,6
47102,2019-07-27 00:00,700,3128,10.4,-.6,60,18
47102,2019-07-27 00:00,850,1472,21.6,12.6,80,12
47102,2019-07-27 00:00,925,735,21.2,19.9,95,15
47102,2019-07-27 00:00,1000,52,23.6,23.6,140,3
47102,2019-07-27 06:00,20,27270,-46.1,-79.1,80,24
47102,2019-07-27 06:00,30,24570,-49.1,-76.1,90,23
47102,2019-07-27 06:00,50,21260,-56.7,-77.7,75,21
47102,2019-07-27 06:00,70,19150,-63.3,-84.3,300,7
47102,2019-07-27 06:00,100,16980,-66.1,-90.1,265,8
47102,2019-07-27 06:00,150,14480,-57.7,-80.7,280,33
47102,2019-07-27 06:00,200,12610,-44.3,-71.3,275,56
47102,2019-07-27 06:00,250,11080,-32.9,-71.9,285,36
47102,2019-07-27 06:00,300,9770,-24.9,-59.9,280,31
47102,2019-07-27 06:00,400,7630,-13.1,-31.1,270,17
47102,2019-07-27 06:00,500,5890,-2.7,-33.7,205,9
47102,2019-07-27 06:00,700,3138,12.8,-6.2,95,10
47102,2019-07-27 06:00,850,1476,22.6,11.6,100,8
47102,2019-07-27 06:00,925,736,23.6,21.4,95,16
47102,2019-07-27 06:00,1000,48,27.2,24.5,5,10
47102,2019-07-27 12:00,10,31520,-41.5,-65.5,90,45
47102,2019-07-27 12:00,20,26910,-51.3,-74.3,85,31
47102,2019-07-27 12:00,30,24280,-52.5,-73.5,65,30
47102,2019-07-27 12:00,50,21040,-61.5,-75.5,80,17
47102,2019-07-27 12:00,70,18990,-68.7,-78.7,345,9
47102,2019-07-27 12:00,100,16870,-72.1,-80.1,325,13
47102,2019-07-27 12:00,150,14420,-59.7,-68.7,300,24
47102,2019-07-27 12:00,200,12570,-46.9,-50.6,265,46
47102,2019-07-27 12:00,250,11060,-34.7,-37.4,255,40
47102,2019-07-27 12:00,300,9760,-25.9,-33.9,295,17
47102,2019-07-27 12:00,400,7620,-13.5,-22.5,290,11
47102,2019-07-27 12:00,500,5880,-1.7,-42.7,170,12
47102,2019-07-27 12:00,700,3123,12.6,-3.4,165,10
47102,2019-07-27 12:00,850,1461,22,15,160,10
47102,2019-07-27 12:00,925,722,23.4,19.8,140,14
47102,2019-07-27 12:00,1000,39,,,,
47102,2019-07-27 18:00,100,16830,-73.3,-79.3,335,15
47102,2019-07-27 18:00,150,14380,-59.1,-68.1,280,19
47102,2019-07-27 18:00,200,12520,-46.9,-55.9,310,23
47102,2019-07-27 18:00,250,11010,-36.3,-39.5,235,18
47102,2019-07-27 18:00,300,9720,-26.3,-27.5,185,17
47102,2019-07-27 18:00,400,7580,-13.3,-18.3,195,7
47102,2019-07-27 18:00,500,5850,-6.1,-14.1,180,14
47102,2019-07-27 18:00,700,3119,10.6,10,195,15
47102,2019-07-27 18:00,850,1467,19.6,18.1,200,17
47102,2019-07-27 18:00,925,728,23.4,21.8,190,19
47102,2019-07-27 18:00,1000,45,,,,
47102,2019-07-28 00:00,20,27020,-46.1,-46.8,100,33
47102,2019-07-28 00:00,30,24340,-51.9,-51.9,90,38
47102,2019-07-28 00:00,50,21110,-60.9,-61.5,100,20
47102,2019-07-28 00:00,70,19020,-66.7,-67.4,125,15
47102,2019-07-28 00:00,100,16900,-71.9,-72.3,275,13
47102,2019-07-28 00:00,150,14440,-59.7,-61.1,270,20
47102,2019-07-28 00:00,200,12580,-46.5,-47.4,285,29
47102,2019-07-28 00:00,250,11060,-34.3,-36.1,270,14
47102,2019-07-28 00:00,300,9750,-25.9,-27.2,230,20
47102,2019-07-28 00:00,400,7610,-13.7,-13.7,195,23
47102,2019-07-28 00:00,500,5870,-2.3,-2.3,180,17
47102,2019-07-28 00:00,700,3119,11.8,11.8,200,21
47102,2019-07-28 00:00,850,1467,18.6,18.6,225,22
47102,2019-07-28 00:00,925,733,22,21.6,230,20
47102,2019-07-28 00:00,1000,47,23.4,23.4,200,4
47102,2019-07-28 06:00,20,27040,-47.1,-81.1,90,26
47102,2019-07-28 06:00,30,24380,-50.9,-83.9,110,24
47102,2019-07-28 06:00,50,21110,-59.7,-80.7,70,21
47102,2019-07-28 06:00,70,19050,-68.3,-78.3,345,8
47102,2019-07-28 06:00,100,16910,-70.9,-77.9,355,11
47102,2019-07-28 06:00,150,14450,-60.1,-64.8,270,23
47102,2019-07-28 06:00,200,12600,-46.7,-51.7,265,34
47102,2019-07-28 06:00,250,11080,-34.5,-39.2,275,31
47102,2019-07-28 06:00,300,9780,-24.7,-32.7,270,19
47102,2019-07-28 06:00,400,7620,-10.9,-15.9,270,15
47102,2019-07-28 06:00,500,5880,-2.5,-4.1,250,12
47102,2019-07-28 06:00,700,3128,11.6,6.6,245,20
47102,2019-07-28 06:00,850,1475,20,16.3,205,15
47102,2019-07-28 06:00,925,738,23,20.7,205,19
47102,2019-07-28 06:00,1000,53,24.6,23.9,160,9
47102,2019-07-28 12:00,10,31520,-41.1,-77.1,85,36
47102,2019-07-28 12:00,20,26890,-48.7,-82.7,75,33
47102,2019-07-28 12:00,30,24250,-52.9,-76.9,80,28
47102,2019-07-28 12:00,50,21030,-60.7,-73.7,75,20
47102,2019-07-28 12:00,70,18990,-69.1,-77.1,100,12
47102,2019-07-28 12:00,100,16880,-72.9,-77.9,290,15
47102,2019-07-28 12:00,150,14430,-60.1,-64.8,280,28
47102,2019-07-28 12:00,200,12590,-47.3,-50.9,250,33
47102,2019-07-28 12:00,250,11070,-34.9,-38.2,260,28
47102,2019-07-28 12:00,300,9770,-25.5,-27.5,270,14
47102,2019-07-28 12:00,400,7630,-11.3,-57.3,300,13
47102,2019-07-28 12:00,500,5890,-1.9,-10.9,355,12
47102,2019-07-28 12:00,700,3132,10,8.6,225,16
47102,2019-07-28 12:00,850,1479,20.8,16.2,245,18
47102,2019-07-28 12:00,925,742,22,20.4,210,21
47102,2019-07-28 12:00,1000,57,25.6,23.8,225,7
47102,2019-07-28 18:00,100,16870,-72.9,-85.9,330,7
47102,2019-07-28 18:00,150,14420,-60.3,-77.3,285,28
47102,2019-07-28 18:00,200,12570,-46.7,-64.7,295,23
47102,2019-07-28 18:00,250,11060,-36.5,-39.6,280,14
47102,2019-07-28 18:00,300,9770,-27.7,-45.7,350,8
47102,2019-07-28 18:00,400,7630,-11.7,-37.7,40,10
47102,2019-07-28 18:00,500,5890,-1.5,-15.5,130,10
47102,2019-07-28 18:00,700,3141,11.4,6.6,210,21
47102,2019-07-28 18:00,850,1482,21.4,17,205,20
47102,2019-07-28 18:00,925,746,22.4,20.3,205,21
47102,2019-07-28 18:00,1000,61,24.2,21.7,150,8
47102,2019-07-29 00:00,10,31660,-38.5,-75.5,90,46
47102,2019-07-29 00:00,20,27000,-47.9,-74.9,100,26
47102,2019-07-29 00:00,30,24340,-51.9,-75.9,70,22
47102,2019-07-29 00:00,50,21080,-59.5,-78.5,75,29
47102,2019-07-29 00:00,70,19020,-69.9,-83.9,100,14
47102,2019-07-29 00:00,100,16900,-72.3,-86.3,245,9
47102,2019-07-29 00:00,150,14440,-60.5,-77.5,320,21
47102,2019-07-29 00:00,200,12590,-46.5,-60.5,5,24
47102,2019-07-29 00:00,250,11070,-36.1,-58.1,75,4
47102,2019-07-29 00:00,300,9780,-25.9,-49.9,85,9
47102,2019-07-29 00:00,400,7630,-10.7,-26.7,135,10
47102,2019-07-29 00:00,500,5880,-2.3,-7.2,215,10
47102,2019-07-29 00:00,700,3129,10.2,7.9,220,26
47102,2019-07-29 00:00,850,1481,18.8,15.7,220,20
47102,2019-07-29 00:00,925,745,22.6,21.5,205,28
47102,2019-07-29 00:00,1000,59,24.2,22.7,180,9
47102,2019-07-29 06:00,10,31540,-41.7,-82.7,80,22
47102,2019-07-29 06:00,20,26920,-49.1,-85.1,80,33
47102,2019-07-29 06:00,30,24260,-51.1,-85.1,90,36
47102,2019-07-29 06:00,50,21030,-60.9,-88.9,85,25
47102,2019-07-29 06:00,70,19000,-71.5,-89.5,125,8
47102,2019-07-29 06:00,100,16900,-72.7,-84.7,305,20
47102,2019-07-29 06:00,150,14450,-61.3,-68.3,360,7
47102,2019-07-29 06:00,200,12600,-47.5,-54.5,325,8
47102,2019-07-29 06:00,250,11090,-34.5,-53.5,115,12
47102,2019-07-29 06:00,300,9790,-25.7,-49.7,165,9
47102,2019-07-29 06:00,400,7640,-10.1,-20.1,180,19
47102,2019-07-29 06:00,500,5890,-2.1,-5.5,205,13
47102,2019-07-29 06:00,700,3146,11.6,9.1,225,22
47102,2019-07-29 06:00,850,1490,20.8,17.6,230,17
47102,2019-07-29 06:00,925,750,24.2,20.6,225,15
47102,2019-07-29 06:00,1000,63,26.8,25.8,195,9
47102,2019-07-29 12:00,30,24270,-53.7,-73.7,100,16
47102,2019-07-29 12:00,50,21040,-62.9,-71.9,65,18
47102,2019-07-29 12:00,70,18990,-68.9,-73.8,85,21
47102,2019-07-29 12:00,100,16880,-71.1,-74.5,55,18
47102,2019-07-29 12:00,150,14440,-60.9,-65.9,280,8
47102,2019-07-29 12:00,200,12600,-46.7,-58.7,175,10
47102,2019-07-29 12:00,250,11080,-33.7,-53.7,155,23
47102,2019-07-29 12:00,300,9770,-24.7,-30.7,220,18
47102,2019-07-29 12:00,400,7620,-11.1,-19.1,230,35
47102,2019-07-29 12:00,500,5870,-2.3,-3.7,230,10
47102,2019-07-29 12:00,700,3126,11.8,8.3,210,15
47102,2019-07-29 12:00,850,1473,20.6,12.6,220,27
47102,2019-07-29 12:00,925,737,22.2,19.4,195,25
47102,2019-07-29 12:00,1000,52,24.6,24.6,180,7
47102,2019-07-30 00:00,20,26970,-46.5,-74.5,100,31
47102,2019-07-30 00:00,30,24310,-51.9,-75.9,105,33
47102,2019-07-30 00:00,50,21060,-64.3,-80.3,115,32
47102,2019-07-30 00:00,70,19000,-66.5,-76.5,90,8
47102,2019-07-30 00:00,100,16880,-70.9,-77.9,170,8
47102,2019-07-30 00:00,150,14430,-62.3,-69.3,150,3
47102,2019-07-30 00:00,200,12590,-47.9,-61.9,165,13
47102,2019-07-30 00:00,250,11070,-34.1,-55.1,215,10
47102,2019-07-30 00:00,300,9760,-24.3,-39.3,275,12
47102,2019-07-30 00:00,400,7610,-12.1,-19.1,215,13
47102,2019-07-30 00:00,500,5870,-3.9,-9.9,240,25
47102,2019-07-30 00:00,700,3129,9.8,7.7,230,25
47102,2019-07-30 00:00,850,1472,22.2,17.2,240,27
47102,2019-07-30 00:00,925,728,26.4,22,235,35
47102,2019-07-30 00:00,1000,38,,,,
47102,2019-07-30 12:00,10,31480,-44.9,-79.9,80,42
47102,2019-07-30 12:00,20,26910,-49.9,-82.9,90,23
47102,2019-07-30 12:00,30,24260,-51.1,-76.1,80,29
47102,2019-07-30 12:00,50,21020,-63.3,-76.3,90,21
47102,2019-07-30 12:00,70,18970,-68.1,-77.1,145,12
47102,2019-07-30 12:00,100,16850,-70.9,-78.9,170,10
47102,2019-07-30 12:00,150,14410,-60.9,-70.9,215,21
47102,2019-07-30 12:00,200,12560,-47.3,-63.3,215,8
47102,2019-07-30 12:00,250,11050,-35.7,-45.7,235,11
47102,2019-07-30 12:00,300,9750,-25.9,-28.7,225,16
47102,2019-07-30 12:00,400,7610,-10.9,-15.9,235,17
47102,2019-07-30 12:00,500,5860,-1.7,-4.9,235,27
47102,2019-07-30 12:00,700,3118,11.6,9,240,30
47102,2019-07-30 12:00,850,1461,21,18.7,215,30
47102,2019-07-30 12:00,925,723,23,21.6,215,18
47102,2019-07-30 12:00,1000,35,,,,
47102,2019-07-31 00:00,20,26950,-49.5,-72.5,95,29
47102,2019-07-31 00:00,30,24290,-55.3,-73.3,110,27
47102,2019-07-31 00:00,50,21030,-60.9,-72.9,80,21
47102,2019-07-31 00:00,70,18960,-67.1,-74.1,145,28
47102,2019-07-31 00:00,100,16840,-69.3,-75.3,160,18
47102,2019-07-31 00:00,150,14360,-63.3,-68,185,18
47102,2019-07-31 00:00,200,12530,-48.9,-55.9,220,20
47102,2019-07-31 00:00,250,11020,-36.9,-43.9,200,22
47102,2019-07-31 00:00,300,9730,-26.1,-34.1,205,19
47102,2019-07-31 00:00,400,7580,-12.7,-15.1,215,24
47102,2019-07-31 00:00,500,5840,-3.7,-8.7,225,29
47102,2019-07-31 00:00,700,3118,7.4,.4,300,11
47102,2019-07-31 00:00,850,1478,19.4,19.3,250,11
47102,2019-07-31 00:00,925,742,22.6,22.5,205,7
47102,2019-07-31 00:00,1000,57,24,22.8,200,7
47102,2019-07-31 12:00,10,31460,-45.9,-80.9,70,52
47102,2019-07-31 12:00,20,26880,-51.1,-83.1,75,33
47102,2019-07-31 12:00,30,24260,-52.5,-79.5,85,16
47102,2019-07-31 12:00,50,21010,-61.5,-77.5,130,5
47102,2019-07-31 12:00,70,18950,-66.5,-78.5,95,19
47102,2019-07-31 12:00,100,16800,-69.7,-79.7,155,29
47102,2019-07-31 12:00,150,14350,-61.3,-71.3,235,19
47102,2019-07-31 12:00,200,12520,-49.3,-60.3,225,23
47102,2019-07-31 12:00,250,11020,-37.1,-44.1,250,25
47102,2019-07-31 12:00,300,9730,-26.5,-34.5,245,27
47102,2019-07-31 12:00,400,7590,-12.7,-16.1,245,23
47102,2019-07-31 12:00,500,5860,-4.5,-21.5,260,17
47102,2019-07-31 12:00,700,3140,10.4,3.4,250,7
47102,2019-07-31 12:00,850,1493,18.6,15.6,235,16
47102,2019-07-31 12:00,925,758,24,19,225,13
47102,2019-07-31 12:00,1000,73,22.8,21.5,185,7
47102,2019-08-01 00:00,20,26980,-46.9,-77.9,90,33
47102,2019-08-01 00:00,30,24330,-52.1,-73.1,90,32
47102,2019-08-01 00:00,50,21060,-59.3,-71.3,95,19
47102,2019-08-01 00:00,70,18980,-62.7,-71.7,120,10
47102,2019-08-01 00:00,100,16810,-68.1,-74.1,275,14
47102,2019-08-01 00:00,150,14340,-62.7,-67.7,265,16
47102,2019-08-01 00:00,200,12510,-50.3,-55.3,235,26
47102,2019-08-01 00:00,250,11010,-37.5,-44.5,235,27
47102,2019-08-01 00:00,300,9730,-28.7,-33.1,225,30
47102,2019-08-01 00:00,400,7610,-14.9,-14.9,230,30
47102,2019-08-01 00:00,500,5890,-5.5,-14.5,245,38
47102,2019-08-01 00:00,700,3170,10.2,-2.8,355,11
47102,2019-08-01 00:00,850,1518,20.4,14.4,305,3
47102,2019-08-01 00:00,925,782,23,21.6,180,7
