,label,EAD,EDD,year,month,day,hour,DayName,Arpt_cond,P_Airp,P_AAR,P_ADR,Arrival_remainder,Departure_remainder,WD_850,WD_925,WD_1000,WS_850,WS_925,WS_1000,WD,WSPD,WS_GST,VIS,WC,RN,CA_TOT,CLA_1LYR,BASE_1LYR,CLA_2LYR,BASE_2LYR,CLA_3LYR,BASE_3LYR,CLA_4LYR,BASE_4LYR,RVR,WDIR_t,WSPD_t,WG_t,VIS_t,WC_t,CLA_1LYR_t,BASE_1LYR_t,CLA_2LYR_t,BASE_2LYR_t,CLA_3LYR_t,BASE_3LYR_t
115,28.0,25.0,34.0,2019,1,5,19,6,1.0,1.0,24.808723995730123,22.0,0.0,12.0,310.0,325.0,350.0,8.0,9.0,6.0,32,8,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,6000.0,0,4,30.0,0,400.0,0,400.0
116,32.0,29.0,36.0,2019,1,5,20,6,1.0,1.0,27.294708455798293,35.0,1.0,0.0,310.0,325.0,350.0,8.0,9.0,6.0,35,10,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,6000.0,0,4,30.0,0,400.0,0,400.0
117,29.0,34.0,22.0,2019,1,5,21,6,1.0,1.0,29.71252546642318,33.0,0.0,6.0,310.0,325.0,350.0,8.0,9.0,6.0,36,8,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,6000.0,0,4,30.0,0,400.0,0,400.0
118,22.0,27.0,25.0,2019,1,5,22,6,1.0,1.0,30.27396682397855,31.0,7.0,0.0,310.0,325.0,350.0,8.0,9.0,6.0,35,8,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,6000.0,0,4,30.0,0,400.0,0,400.0
119,6.0,5.0,16.0,2019,1,5,23,6,1.0,1.0,22.259979482710147,24.0,5.0,2.0,310.0,325.0,350.0,8.0,9.0,6.0,35,7,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,6000.0,0,4,30.0,0,400.0,0,400.0
120,3.0,1.0,13.0,2019,1,6,0,7,1.0,1.0,6.751651311304181,30.0,0.0,0.0,320.0,350.0,185.0,15.0,11.0,3.0,3,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,6000.0,0,4,30.0,0,400.0,0,400.0
121,0.0,2.0,4.0,2019,1,6,1,7,1.0,1.0,2.95345721731483,12.0,0.0,2.0,320.0,350.0,185.0,15.0,11.0,3.0,3,4,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
122,0.0,0.0,4.0,2019,1,6,2,7,1.0,1.0,1.7901182307241021,6.0,1.0,0.0,320.0,350.0,185.0,15.0,11.0,3.0,2,4,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
123,4.0,0.0,0.0,2019,1,6,3,7,1.0,1.0,1.479078621780076,3.0,0.0,0.0,320.0,350.0,185.0,15.0,11.0,3.0,3,7,0.0,1000,1,0.0,2,2.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
124,22.0,17.0,0.0,2019,1,6,4,7,1.0,1.0,4.040028555801923,2.0,0.0,0.0,320.0,350.0,185.0,15.0,11.0,3.0,3,3,0.0,1000,1,0.0,2,2.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
125,32.0,35.0,2.0,2019,1,6,5,7,1.0,1.0,20.51178337654973,0.0,0.0,0.0,320.0,350.0,185.0,15.0,11.0,3.0,15,1,0.0,1000,1,0.0,2,2.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
126,33.0,37.0,16.0,2019,1,6,6,7,1.0,1.0,33.39736796013438,2.0,2.0,0.0,315.0,285.0,270.0,16.0,6.0,8.0,8,4,0.0,1000,1,0.0,2,2.0,160.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
127,28.0,32.0,29.0,2019,1,6,7,7,1.0,1.0,33.17349920049825,11.0,7.0,5.0,315.0,285.0,270.0,16.0,6.0,8.0,3,3,0.0,1000,1,0.0,1,1.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
128,29.0,27.0,33.0,2019,1,6,8,7,1.0,1.0,29.17358294162123,22.0,0.0,10.0,315.0,285.0,270.0,16.0,6.0,8.0,8,2,0.0,1000,1,0.0,2,2.0,160.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
129,20.0,15.0,41.0,2019,1,6,9,7,1.0,1.0,26.379341154377514,40.0,2.0,0.0,315.0,285.0,270.0,16.0,6.0,8.0,7,2,0.0,1000,1,0.0,3,3.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,7000.0,0,0,400.0,0,400.0,0,400.0
130,18.0,16.0,39.0,2019,1,6,10,7,1.0,1.0,19.37781913553715,41.0,0.0,0.0,315.0,285.0,270.0,16.0,6.0,8.0,3,2,0.0,1000,1,0.0,1,1.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
131,29.0,29.0,30.0,2019,1,6,11,7,1.0,1.0,18.74330807398326,41.0,0.0,1.0,315.0,285.0,270.0,16.0,6.0,8.0,4,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
132,26.0,29.0,29.0,2019,1,6,12,7,1.0,1.0,28.874418652111107,29.0,1.0,0.0,300.0,305.0,305.0,14.0,8.0,7.0,32,6,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
133,27.0,29.0,28.0,2019,1,6,13,7,1.0,1.0,26.8015064548014,27.0,0.0,6.0,300.0,305.0,305.0,14.0,8.0,7.0,29,6,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
134,32.0,32.0,31.0,2019,1,6,14,7,1.0,1.0,28.880414912028293,33.0,0.0,0.0,300.0,305.0,305.0,14.0,8.0,7.0,29,7,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
135,31.0,33.0,23.0,2019,1,6,15,7,1.0,1.0,28.766305038368102,36.0,6.0,0.0,300.0,305.0,305.0,14.0,8.0,7.0,29,6,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
136,41.0,35.0,22.0,2019,1,6,16,7,1.0,1.0,33.288360342435574,24.0,0.0,2.0,300.0,305.0,305.0,14.0,8.0,7.0,30,6,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
137,33.0,42.0,18.0,2019,1,6,17,7,1.0,1.0,38.443627927890745,28.0,0.0,0.0,300.0,305.0,305.0,14.0,8.0,7.0,29,4,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
138,27.0,23.0,39.0,2019,1,6,18,7,1.0,1.0,36.57707899141689,23.0,2.0,0.0,300.0,295.0,230.0,24.0,16.0,6.0,29,4,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
139,29.0,27.0,31.0,2019,1,6,19,7,1.0,1.0,26.890028797397846,24.0,0.0,15.0,300.0,295.0,230.0,24.0,16.0,6.0,36,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
140,29.0,28.0,36.0,2019,1,6,20,7,1.0,1.0,28.401701600309448,39.0,0.0,0.0,300.0,295.0,230.0,24.0,16.0,6.0,7,3,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
141,22.0,23.0,27.0,2019,1,6,21,7,1.0,1.0,28.598229378167797,31.0,0.0,5.0,300.0,295.0,230.0,24.0,16.0,6.0,12,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
142,18.0,23.0,25.0,2019,1,6,22,7,1.0,1.0,22.187040884019012,28.0,5.0,0.0,300.0,295.0,230.0,24.0,16.0,6.0,14,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
143,5.0,5.0,13.0,2019,1,6,23,7,1.0,1.0,18.14393097824669,26.0,5.0,0.0,300.0,295.0,230.0,24.0,16.0,6.0,13,3,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
144,3.0,1.0,9.0,2019,1,7,0,1,1.0,1.0,6.7953672866167505,28.0,0.0,0.0,305.0,315.0,335.0,20.0,20.0,5.0,5,1,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
145,1.0,3.0,5.0,2019,1,7,1,1,1.0,1.0,2.8994093345034924,11.0,0.0,2.0,305.0,315.0,335.0,20.0,20.0,5.0,28,3,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
146,0.0,0.0,3.0,2019,1,7,2,1,1.0,1.0,2.0717126541338344,5.0,2.0,0.0,305.0,315.0,335.0,20.0,20.0,5.0,33,8,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,70.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
147,5.0,1.0,2.0,2019,1,7,3,1,1.0,1.0,1.6114672367353529,3.0,0.0,1.0,305.0,315.0,335.0,20.0,20.0,5.0,4,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,70.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
148,19.0,17.0,2.0,2019,1,7,4,1,1.0,1.0,6.056764962812655,2.0,0.0,0.0,305.0,315.0,335.0,20.0,20.0,5.0,10,1,0.0,900,3,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,70.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
149,35.0,37.0,3.0,2019,1,7,5,1,1.0,1.0,20.655834775588335,0.0,0.0,0.0,305.0,315.0,335.0,20.0,20.0,5.0,10,3,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,70.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
150,31.0,37.0,16.0,2019,1,7,6,1,1.0,1.0,33.86804358806614,1.0,3.0,1.0,315.0,305.0,295.0,23.0,17.0,14.0,4,1,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,70.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
151,33.0,29.0,29.0,2019,1,7,7,1,1.0,1.0,32.65172064018838,9.0,4.0,7.0,315.0,305.0,295.0,23.0,17.0,14.0,16,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,70.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
152,22.0,24.0,34.0,2019,1,7,8,1,1.0,1.0,29.243867056239882,24.0,4.0,5.0,315.0,305.0,295.0,23.0,17.0,14.0,15,4,0.0,1000,1,0.0,2,2.0,30.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,70.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
153,25.0,22.0,39.0,2019,1,7,9,1,1.0,1.0,23.09113272098759,32.0,0.0,1.0,315.0,305.0,295.0,23.0,17.0,14.0,6,3,0.0,1000,1,0.0,2,2.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,70.0,6.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
154,15.0,16.0,44.0,2019,1,7,10,1,1.0,1.0,21.5610665195307,43.0,0.0,0.0,315.0,305.0,295.0,23.0,17.0,14.0,6,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,70.0,6.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
155,34.0,34.0,29.0,2019,1,7,11,1,1.0,1.0,18.444895796551215,35.0,0.0,3.0,315.0,305.0,295.0,23.0,17.0,14.0,5,2,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,70.0,6.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
156,22.0,23.0,39.0,2019,1,7,12,1,1.0,1.0,32.978651446309065,30.0,0.0,0.0,295.0,300.0,290.0,24.0,15.0,9.0,32,5,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,10.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
157,26.0,26.0,25.0,2019,1,7,13,1,1.0,1.0,21.641771184905874,31.0,3.0,0.0,295.0,300.0,290.0,24.0,15.0,9.0,33,5,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,10.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
158,25.0,28.0,35.0,2019,1,7,14,1,1.0,1.0,25.930417359211482,34.0,2.0,0.0,295.0,300.0,290.0,24.0,15.0,9.0,33,7,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,10.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
159,30.0,30.0,26.0,2019,1,7,15,1,1.0,1.0,26.923527169120685,28.0,0.0,3.0,295.0,300.0,290.0,24.0,15.0,9.0,29,8,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,10.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
160,41.0,38.0,19.0,2019,1,7,16,1,1.0,1.0,30.654172430363985,25.0,1.0,0.0,295.0,300.0,290.0,24.0,15.0,9.0,28,7,0.0,1000,1,0.0,5,5.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,10.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
161,36.0,41.0,20.0,2019,1,7,17,1,1.0,1.0,39.424945510055814,25.0,0.0,0.0,295.0,300.0,290.0,24.0,15.0,9.0,24,5,0.0,1000,1,0.0,5,5.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,10.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
162,24.0,24.0,38.0,2019,1,7,18,1,1.0,1.0,37.00411412137153,18.0,9.0,0.0,295.0,295.0,295.0,25.0,19.0,12.0,25,4,0.0,1000,1,0.0,7,7.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,10.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
163,26.0,30.0,29.0,2019,1,7,19,1,1.0,1.0,26.605031708026324,26.0,0.0,13.0,295.0,295.0,295.0,25.0,19.0,12.0,23,3,0.0,1000,1,0.0,7,7.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,10.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
164,35.0,28.0,38.0,2019,1,7,20,1,1.0,1.0,29.39210607546298,35.0,0.0,0.0,295.0,295.0,295.0,25.0,19.0,12.0,33,3,0.0,900,3,0.0,7,7.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,10.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
165,26.0,29.0,21.0,2019,1,7,21,1,1.0,1.0,30.20472833217086,34.0,0.0,2.0,295.0,295.0,295.0,25.0,19.0,12.0,34,7,0.0,1000,1,0.0,7,2.0,150.0,7.0,200.0,0.0,400.0,0.0,400.0,1000.0,320.0,10.0,0.0,9999.0,0,2,30.0,4,180.0,0,400.0
166,23.0,22.0,28.0,2019,1,7,22,1,1.0,1.0,25.114757158735483,27.0,1.0,0.0,295.0,295.0,295.0,25.0,19.0,12.0,36,6,0.0,1000,1,0.0,7,7.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
167,4.0,5.0,12.0,2019,1,7,23,1,1.0,1.0,19.362464604917015,28.0,5.0,0.0,295.0,295.0,295.0,25.0,19.0,12.0,32,6,0.0,1000,1,0.0,5,5.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
168,4.0,3.0,13.0,2019,1,8,0,2,1.0,1.0,6.783174623104234,25.0,0.0,0.0,300.0,305.0,330.0,31.0,21.0,8.0,31,5,0.0,1000,1,0.0,5,5.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
169,2.0,3.0,6.0,2019,1,8,1,2,1.0,1.0,3.991818732107504,7.0,0.0,2.0,300.0,305.0,330.0,31.0,21.0,8.0,34,8,0.0,1000,1,0.0,4,4.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
170,0.0,0.0,5.0,2019,1,8,2,2,1.0,1.0,2.055034588201468,6.0,2.0,0.0,300.0,305.0,330.0,31.0,21.0,8.0,34,7,0.0,1000,1,0.0,2,2.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
171,6.0,3.0,2.0,2019,1,8,3,2,1.0,1.0,1.6163232831056291,2.0,0.0,1.0,300.0,305.0,330.0,31.0,21.0,8.0,35,4,0.0,1000,1,0.0,2,2.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
172,19.0,15.0,0.0,2019,1,8,4,2,1.0,1.0,6.0570733814423345,4.0,0.0,0.0,300.0,305.0,330.0,31.0,21.0,8.0,35,4,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
173,37.0,35.0,3.0,2019,1,8,5,2,1.0,1.0,20.492103007207426,1.0,0.0,0.0,300.0,305.0,330.0,31.0,21.0,8.0,1,5,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
174,32.0,36.0,16.0,2019,1,8,6,2,1.0,1.0,33.95165248899953,2.0,2.0,1.0,315.0,325.0,295.0,32.0,14.0,13.0,3,1,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
175,29.0,31.0,31.0,2019,1,8,7,2,1.0,1.0,32.91547916331396,7.0,6.0,9.0,315.0,325.0,295.0,32.0,14.0,13.0,3,2,0.0,1000,1,0.0,1,1.0,200.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,7.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
176,25.0,24.0,34.0,2019,1,8,8,2,1.0,1.0,28.46296898249903,27.0,0.0,2.0,315.0,325.0,295.0,32.0,14.0,13.0,30,6,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,15.0,25.0,9999.0,0,0,400.0,0,400.0,0,400.0
177,16.0,16.0,42.0,2019,1,8,9,2,1.0,1.0,23.293420839073725,33.0,2.0,1.0,315.0,325.0,295.0,32.0,14.0,13.0,32,9,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,15.0,25.0,9999.0,0,0,400.0,0,400.0,0,400.0
178,16.0,17.0,42.0,2019,1,8,10,2,1.0,1.0,18.539104425954598,39.0,0.0,0.0,315.0,325.0,295.0,32.0,14.0,13.0,32,13,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,15.0,25.0,9999.0,0,2,30.0,0,400.0,0,400.0
179,36.0,30.0,29.0,2019,1,8,11,2,1.0,1.0,18.067037533107683,38.0,1.0,5.0,315.0,325.0,295.0,32.0,14.0,13.0,33,13,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,15.0,25.0,9999.0,0,2,30.0,0,400.0,0,400.0
180,23.0,29.0,32.0,2019,1,8,12,2,1.0,1.0,31.98463712021713,30.0,0.0,0.0,315.0,305.0,310.0,33.0,29.0,24.0,33,15,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,320.0,15.0,25.0,9999.0,0,2,30.0,0,400.0,0,400.0
181,27.0,25.0,33.0,2019,1,8,13,2,1.0,1.0,25.359657787535575,31.0,1.0,8.0,315.0,305.0,310.0,33.0,29.0,24.0,32,12,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,17.0,35.0,9999.0,0,2,30.0,0,400.0,0,400.0
182,25.0,30.0,34.0,2019,1,8,14,2,1.0,1.0,26.79282936174459,32.0,0.0,0.0,315.0,305.0,310.0,33.0,29.0,24.0,32,9,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,17.0,35.0,9999.0,0,2,30.0,0,400.0,0,400.0
183,36.0,34.0,22.0,2019,1,8,15,2,1.0,1.0,27.726679412147025,38.0,3.0,0.0,315.0,305.0,310.0,33.0,29.0,24.0,31,14,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,17.0,35.0,9999.0,0,2,30.0,0,400.0,0,400.0
184,39.0,39.0,22.0,2019,1,8,16,2,1.0,1.0,34.04193286607619,28.0,0.0,0.0,315.0,305.0,310.0,33.0,29.0,24.0,31,20,0.0,1000,1,0.0,3,1.0,60.0,3.0,150.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,9999.0,0,2,30.0,4,180.0,0,400.0
185,43.0,41.0,21.0,2019,1,8,17,2,1.0,1.0,38.88678612376409,24.0,0.0,0.0,315.0,305.0,310.0,33.0,29.0,24.0,31,13,0.0,1000,1,0.0,1,1.0,180.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,9999.0,0,2,30.0,4,180.0,0,400.0
186,27.0,24.0,39.0,2019,1,8,18,2,1.0,1.0,40.229512825756856,21.0,5.0,0.0,20.0,360.0,340.0,22.0,15.0,13.0,31,15,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,9999.0,0,2,30.0,4,180.0,0,400.0
187,31.0,30.0,31.0,2019,1,8,19,2,1.0,1.0,27.147398842562946,26.0,0.0,12.0,20.0,360.0,340.0,22.0,15.0,13.0,32,18,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,9999.0,0,2,30.0,4,180.0,0,400.0
188,30.0,27.0,38.0,2019,1,8,20,2,1.0,1.0,29.36200845913436,35.0,4.0,0.0,20.0,360.0,340.0,22.0,15.0,13.0,34,20,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,9999.0,0,2,30.0,4,180.0,0,400.0
189,25.0,29.0,26.0,2019,1,8,21,2,1.0,1.0,28.70328150952402,28.0,0.0,10.0,20.0,360.0,340.0,22.0,15.0,13.0,34,21,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,9999.0,0,2,30.0,4,180.0,0,400.0
190,17.0,27.0,30.0,2019,1,8,22,2,1.0,1.0,25.752350769860566,28.0,2.0,0.0,20.0,360.0,340.0,22.0,15.0,13.0,34,18,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,9999.0,0,0,400.0,0,400.0,0,400.0
191,9.0,6.0,12.0,2019,1,8,23,2,1.0,1.0,20.884273425072575,27.0,0.0,1.0,20.0,360.0,340.0,22.0,15.0,13.0,35,11,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,9999.0,0,0,400.0,0,400.0,0,400.0
192,2.0,1.0,21.0,2019,1,9,0,3,1.0,1.0,7.1861032566190755,28.0,1.0,0.0,350.0,345.0,80.0,11.0,6.0,3.0,34,14,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,15.0,25.0,9999.0,0,0,400.0,0,400.0,0,400.0
193,1.0,3.0,4.0,2019,1,9,1,3,1.0,1.0,3.0262253005551742,12.0,0.0,1.0,350.0,345.0,80.0,11.0,6.0,3.0,33,9,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
194,1.0,1.0,5.0,2019,1,9,2,3,1.0,1.0,2.216737409981168,5.0,1.0,1.0,350.0,345.0,80.0,11.0,6.0,3.0,35,9,0.0,1000,1,0.0,0,0.0,400.0,0.0,400.0,0.0,400.0,0.0,400.0,1000.0,330.0,10.0,0.0,9999.0,0,0,400.0,0,400.0,0,400.0
